SEND_REASON,CYCLE_COUNT,MIN_VOLTAGE,MAX_VOLTAGE,PROGRAM_NO,TEMP,FINAL_TEMP,HEATER_ON_TIME,ENV_TEMP,INIT_WATER_TEMP,SPIN,SPIN_EXECUTED,DIRT_LEVEL,DELAY_TIME,AUX_FUNC_MSB_H,AUX_FUNC_MSB_L,AUX_FUNC_LSB_H,AUX_FUNC_LSB_L,UNBALANCED_LOAD,SPIN_TRY_COUNT,LOAD_VALVE_MEASURE,VALVE_OPEN_COUNT,EXTRA_RINSE_COUNT,CHILD_LOCK,EFFECTIVE_PROG_TIME,ERROR_5,ERROR_4,ERROR_3,ERROR_2,ERROR_1,INFO,SERVICE_MODE_ENTER_COUNT,DET_DOSE,SOFT_DOSE,SECURITY_RISK,VISIBLE_ERROR_1,VISIBLE_ERROR_2,VISIBLE_ERROR_3,VISIBLE_ERROR_4,VISIBLE_ERROR_5,HIDDEN_ERRORS_1,HIDDEN_ERRORS_2,PRECAUTIONS_1,PRECAUTIONS_2,WARNINGS,HEATER_TO_PUMP_DURATION,HEATER_DURATION_EXCEPT_HEATING_STEP,HEATER_HYSTERESIS_COUNT,MAIN_WASH_VALVE_OPEN_COUNT,MAIN_WASH_START_TEMP,MAIN_WASH_END_TEMP,MAIN_WASH_100RPM_ATTEMPT_COUNT,MAIN_WASH_ACCELERATION,MAIN_WASH_MAX_RPM,MAIN_WASH_MAX_RPM_DURATION,FIRST_RINSE_VALVE_OPEN_COUNT,FIRST_RINSE_START_TEMP,FIRST_RINSE_END_TEMP,FIRST_RINSE_100RPM_ATTEMPT_COUNT,FIRST_RINSE_ACCELERATION,FIRST_RINSE_MAX_RPM,FIRST_RINSE_MAX_RPM_DURATION,SECOND_RINSE_VALVE_OPEN_COUNT,SECOND_RINSE_START_TEMP,SECOND_RINSE_END_TEMP,SECOND_RINSE_100RPM_ATTEMP_COUNT,SECOND_RINSE_ACCELERATION,SECOND_RINSE_MAX_RPM,SECOND_RINSE_MAX_RPM_DURATION,EXTRA_RINSE_VALVE_OPEN_COUNT,EXTRA_RINSE_START_TEMP,EXTRA_RINSE_END_TEMP,EXTRA_RINSE_100RPM_TRY_COUNT,EXTRA_RINSE_ACCELERATION,EXTRA_RINSE_MAX_RPM,EXTRA_RINSE_MAX_RPM_DURATION,LAST_SPIN_ACCELERATION,LAST_SPIN_MAX_REV_DURATION,LAST_SPIN_MAX_REV,LAST_SPIN_100RPM_TRY_COUNT,AWASH_ID,FRICTION,INERTIA,CALIBRATED_FRICTION,CALIBRATED_INERTIA,AFTER_HEAT_VALVE_OPEN_COUNT,CYCLE_COUNT_AFTER_LAST_MOTOR_CALIBRATION,BASE_PROGRAM,DRUM_CAPACITY,COLD_WASH_W_LEVEL_VALUE_F2,COLD_WASH_W_LEVEL_VALUE_F3,MAIN_MACHINE_FEATURES,AVAILABLE_SPIN_LEVELS,PROGRAM_PLANNED_TIME,RINSE_WATER_LEVEL_DEFAULT_VALUE,WASHING_STEP_TIME_DATA_FACTORY_SETTINGS,HEATING_TIME_DATA_FACTORY_SETTINGS,WASHING_OPEN_TIME_DATA_FACTORY_SETTINGS,WASHING_CLOSE_TIME_DATA_FACTORY_SETTINGS,connState
"['NORMAL', 'ERROR']",209,1070,1130,4,40,35,11,22,20,1200,1150,LITTLE,367,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2322,0,UNMEASURED,1,2,OFF,125,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],27,0,0,2,41,34,2,40,100,52,1,31,24,1,42,100,49,0,18,19,0,0,5,0,2,25,20,1,38,100,90,67,40,115,0,7,6405,28179,16899,25875,1,208,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,15,25,22,4,online
['ERROR'],210,1080,1130,3,60,28,15,23,21,1200,290,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,LIGHT,1,0,OFF,39,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,2,45,45,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61444,52756,6403,50452,0,209,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",95,0,0,35,0,0,online
"['NORMAL', 'ERROR']",210,1070,1140,3,60,56,26,23,21,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",927,0,UNMEASURED,1,1,OFF,107,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],13,0,0,2,60,30,2,32,59,2,1,41,28,2,33,59,2,0,18,19,0,0,5,0,2,28,21,0,0,8,0,60,46,115,2,7,61444,52756,6403,50452,0,209,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",95,65535,0,35,0,0,online
['ERROR'],211,1060,1120,3,60,20,11,24,18,1200,210,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],0,1,LIGHT,2,0,OFF,18,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,2,35,35,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24836,18705,35330,16401,0,210,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,0,0,30,0,0,online
"['NORMAL', 'ERROR']",211,1060,1140,3,60,59,30,24,18,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],1348,0,UNMEASURED,2,0,OFF,95,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,2,59,57,4,33,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,115,0,7,24836,18705,35330,16401,0,210,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,0,2,30,22,6,online
['NORMAL'],212,1080,1130,3,30,20,0,27,18,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],4046,0,UNMEASURED,2,0,OFF,28,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,2,20,20,1,35,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,22,115,0,7,8964,52754,19458,50450,0,211,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",28,0,2,1,22,6,online
['ERROR'],213,1100,1140,3,40,35,10,22,18,1200,590,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],0,0,LIGHT,2,0,OFF,29,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],2,0,0,2,35,34,1,35,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20229,36368,30723,34064,0,212,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
"['NORMAL', 'ERROR']",213,1100,1140,3,40,35,10,22,18,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],2335,0,UNMEASURED,2,0,OFF,37,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],['condSensError'],[],[],[],[],2,0,0,2,35,34,1,35,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,115,0,7,20229,36368,30723,34064,0,212,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
['NORMAL'],214,1100,1150,3,40,33,10,24,16,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],2265,0,UNMEASURED,2,0,OFF,40,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,2,33,32,5,34,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,23,115,0,7,51460,7443,61954,5139,0,213,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
['ERROR'],215,1060,1110,4,60,0,16,23,19,1200,290,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,LIGHT,1,0,OFF,41,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,1,46,46,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36868,24341,47362,22037,0,214,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,0,0,25,0,0,online
"['NORMAL', 'ERROR']",215,1060,1130,4,60,57,24,23,19,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2716,0,UNMEASURED,1,2,OFF,150,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],17,0,0,1,57,30,1,45,100,40,1,37,26,1,50,100,44,0,17,18,0,0,5,0,2,28,20,3,41,100,94,66,45,115,0,7,36868,24341,47362,22037,0,214,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,15,25,22,4,online
['NORMAL'],216,1060,1130,3,40,34,10,25,18,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],1705,0,UNMEASURED,2,0,OFF,36,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,2,34,33,1,35,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,22,115,0,7,60676,59664,5635,57360,0,215,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
['NORMAL'],217,1060,1130,3,40,34,10,22,18,1000,1000,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],1454,0,UNMEASURED,2,0,OFF,40,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,2,34,33,6,32,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,29,100,0,7,36869,44047,47363,41743,0,216,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
['ERROR'],218,1080,1130,3,60,20,4,23,18,600,210,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],0,1,LIGHT,2,0,OFF,10,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,2,25,25,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5381,28688,15875,26384,0,217,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,0,0,30,0,0,online
['ERROR'],220,1070,1140,3,40,33,5,48,28,1200,170,LITTLE,0,[],[],[],['LIQ_DETERGENT'],0,1,HEAVY,1,0,OFF,21,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,1,33,33,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9477,537,19971,63768,0,219,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,0,0,5,0,0,online
"['NORMAL', 'ERROR']",220,1070,1140,3,40,33,5,48,28,1200,1150,LITTLE,0,[],[],[],['LIQ_DETERGENT'],738,0,UNMEASURED,1,1,OFF,71,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],0,0,0,1,33,33,6,0,17,1,1,30,22,5,0,9,0,0,15,15,0,0,5,0,2,22,16,0,0,8,0,55,46,115,1,7,9477,537,19971,63768,0,219,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,65535,0,5,0,0,online
['NORMAL'],221,1070,1130,3,30,20,0,22,18,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],1692,0,UNMEASURED,1,0,OFF,28,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,1,20,20,5,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,115,0,7,54276,4623,64770,2319,0,220,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",28,0,2,1,22,6,online
['NORMAL'],224,1100,1150,3,30,21,1,21,17,1200,1150,MEDIUM,0,[],[],[],[],1324,0,UNMEASURED,1,1,OFF,35,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],0,0,0,1,21,21,1,32,59,2,3,19,15,0,33,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,20,115,0,7,52996,36121,63490,33817,0,223,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",28,7180,0,2,0,0,online
['ERROR'],225,1100,1150,4,60,0,21,22,21,1200,170,LITTLE,245,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,MEDIUM,1,0,OFF,45,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,1,47,47,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2053,33303,12547,30999,0,224,AUTOPROGRAM,10_KG_(X54+1),46083,60672,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,0,0,45,0,0,online
"['NORMAL', 'ERROR']",225,1100,1170,4,60,60,37,22,21,1200,1150,LITTLE,245,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2854,0,UNMEASURED,0,2,OFF,152,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,1,60,37,1,49,115,44,1,42,23,8,43,115,52,0,16,16,0,0,5,0,2,25,17,0,47,115,39,72,60,115,1,7,2053,33303,12547,30999,0,224,AUTOPROGRAM,10_KG_(X54+1),46083,60672,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,5,0,0,online
['NORMAL'],226,1060,1130,4,90,70,54,24,22,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],2581,0,UNMEASURED,0,2,OFF,151,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,2,70,41,2,33,60,31,1,47,27,1,47,115,51,0,16,16,0,0,5,0,2,28,17,6,53,115,43,72,66,115,1,7,57605,25622,2564,23062,0,225,AUTOPROGRAM,10_KG_(X54+1),46083,60672,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,10,0,0,online
['NORMAL'],227,1070,1140,4,40,39,7,25,0,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1948,0,UNMEASURED,0,0,OFF,66,OK,OK,OK,OK,OK,"['powerCut', 'runAfterCancel']",0,50,50,OK,[],[],[],[],[],[],[],[],[],[],22,0,0,2,41,38,1,48,100,41,1,34,25,2,34,100,39,0,20,21,0,0,5,0,0,0,0,0,0,0,0,65,37,115,0,7,0,0,0,0,3,226,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",61,65535,15,25,22,4,online
['NORMAL'],228,1070,1130,3,30,28,2,25,20,1200,1150,LITTLE,0,[],[],[],['LIQ_DETERGENT'],3899,0,UNMEASURED,1,1,OFF,77,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],0,0,0,1,28,28,4,33,59,1,1,24,20,1,36,59,1,0,16,16,0,0,5,0,2,20,17,0,0,8,0,54,35,115,2,7,30468,63758,40962,61454,0,227,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,65535,0,3,0,0,online
['NORMAL'],229,1070,1130,3,40,36,11,21,16,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],2661,0,UNMEASURED,1,0,OFF,36,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,1,36,35,1,31,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,115,1,7,33540,52754,44034,50450,0,228,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
['NORMAL'],231,1060,1120,4,60,49,44,21,18,1200,1150,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1713,0,UNMEASURED,0,2,OFF,150,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,1,49,31,2,51,100,41,1,38,25,2,51,100,45,0,17,18,0,0,5,0,2,25,18,1,58,100,97,64,40,115,0,7,4869,13869,15363,11565,0,230,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,10,0,0,online
['NORMAL'],232,1070,1130,4,40,37,11,23,20,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2795,0,UNMEASURED,1,2,OFF,126,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],12,0,0,1,41,37,3,52,100,51,1,32,25,2,48,100,37,0,18,18,0,0,5,0,2,25,18,1,39,100,93,65,33,115,0,7,31749,27153,42243,24849,0,231,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,25,0,0,online
['ERROR'],233,1050,1100,3,40,18,1,24,16,1200,210,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],0,1,LIGHT,2,0,OFF,8,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,2,20,20,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55812,2321,771,17,0,232,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,0,10,0,0,online
"['NORMAL', 'ERROR']",233,1050,1110,3,40,33,10,24,16,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],2429,0,UNMEASURED,2,0,OFF,38,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,2,33,32,2,32,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,115,0,7,55812,2321,771,17,0,232,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
['NORMAL'],234,1080,1380,4,40,38,12,24,20,1200,1150,LITTLE,247,[],[],[],['LIQ_DETERGENT'],3623,0,UNMEASURED,1,1,OFF,133,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],25,0,0,1,41,37,1,41,80,19,1,32,25,5,58,100,48,0,20,21,0,0,5,0,1,26,22,1,50,100,50,68,33,115,0,7,18181,33554,28675,31250,0,233,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,15,25,22,4,online
['ERROR'],235,1080,1130,4,60,0,6,23,20,1200,300,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,LIGHT,1,0,OFF,31,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,2,32,32,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60421,49427,5380,46867,0,234,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,0,0,25,0,0,online
"['NORMAL', 'ERROR']",235,1070,1140,4,60,55,25,24,20,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2970,0,UNMEASURED,1,2,OFF,140,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],17,0,0,2,55,32,2,42,100,42,1,39,28,2,38,100,47,0,20,21,0,0,5,0,2,29,21,3,47,100,84,66,46,115,4,7,60421,49427,5380,46867,1,234,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,15,25,22,4,online
['NORMAL'],236,1070,1150,4,40,40,16,23,22,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3365,0,UNMEASURED,0,1,OFF,122,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,2,40,39,5,55,115,43,1,32,21,6,49,115,46,0,16,17,0,0,5,0,1,23,18,0,0,8,0,71,72,115,1,7,34309,7443,44803,5139,0,235,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],237,1050,1120,3,40,33,10,24,17,1200,1150,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],1671,0,UNMEASURED,2,0,OFF,37,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],2,0,0,2,33,33,1,34,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,115,0,7,6149,28688,16643,26384,0,236,AUSTRALIA,10_KG_(X54+1),12035,51200,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",38,0,2,10,22,6,online
['NORMAL'],238,1070,1150,4,60,60,33,23,23,1200,1150,LITTLE,125,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4687,0,UNMEASURED,0,1,OFF,130,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,1,61,36,3,33,80,17,1,41,25,9,35,80,15,0,18,18,0,0,5,0,1,25,20,0,0,8,0,74,77,115,1,7,14597,6164,25091,3604,0,237,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,5,0,0,online
['ERROR'],239,1100,1140,2,40,32,8,24,18,800,30,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],0,0,UNMEASURED,1,0,OFF,33,OK,OK,OK,OK,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],14,0,0,1,40,31,0,0,3,0,1,28,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,238,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
"['NORMAL', 'ERROR']",239,1100,1140,2,40,32,8,24,18,800,800,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],2538,0,UNMEASURED,1,0,OFF,62,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],14,0,0,1,40,31,0,0,3,0,1,28,22,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,31,60,24,72,54,80,1,7,0,0,0,0,0,238,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],240,1080,1130,4,60,53,21,24,20,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3560,0,UNMEASURED,1,2,OFF,127,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],5,0,0,1,61,30,1,49,100,36,1,39,29,1,36,100,45,0,20,21,0,0,5,0,2,29,21,2,36,100,90,65,38,115,0,7,2309,28948,12803,26644,0,239,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",115,65535,0,25,0,0,online
['NORMAL'],241,1080,1140,4,40,40,15,22,23,1200,1150,LITTLE,127,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4086,0,UNMEASURED,0,1,OFF,117,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],6,0,0,1,41,39,1,51,115,48,1,34,22,9,39,80,16,0,17,17,0,0,5,0,1,23,19,0,0,8,0,76,62,115,0,7,39173,5394,49667,3090,0,240,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
['NORMAL'],242,1090,1150,2,40,38,12,23,18,800,800,MEDIUM,0,[],[],[],['LIQ_DETERGENT'],1638,0,UNMEASURED,1,0,OFF,68,OK,OK,OK,OK,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],10,0,0,1,40,36,0,0,3,0,1,31,20,0,0,3,0,1,20,17,0,30,60,32,0,0,0,0,0,0,0,71,50,80,0,7,0,0,0,0,0,241,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",65,45060,0,20,0,0,online
